0006	DISCOVERED_ATTACK	0034	black	17	Discovered attack at move 17	be6	Pa2	nd5e7	1	0	-
0006	DISCOVERED_ATTACK	0034	black	17	Discovered attack at move 17	rd8	Pd3	nd5e7	1	0	-
0006	DISCOVERED_ATTACK	0035	white	18	Discovered attack at move 18	Qf3	pf7	Nf5e7	1	0	-
0006	DISCOVERED_ATTACK	0047	white	24	Discovered attack at move 24	Bc2	rg6	Qe4f3	1	0	-
0006	DISCOVERED_ATTACK	0047	white	24	Discovered attack at move 24	Re2	pe5	Qe4f3	1	0	-
0006	DISCOVERED_ATTACK	0052	black	26	Discovered attack at move 26	re8	Re2	pe5d4	1	0	-
0006	DISCOVERED_ATTACK	0064	black	32	Discovered attack at move 32	ba7	Pf2	pd4c3	1	0	-
0007	DISCOVERED_ATTACK	0018	black	9	Discovered attack at move 9	be7	Pa3	pc5d4	1	0	-
0007	DISCOVERED_ATTACK	0037	white	19	Discovered attack at move 19	Ba2	pf7	Nd5f4	1	0	-
0007	DISCOVERED_ATTACK	0037	white	19	Discovered attack at move 19	Qf3	nc6	Nd5f4	1	0	-
0007	DISCOVERED_ATTACK	0044	black	22	Discovered attack at move 22	re8	Re2	ne5c6	1	0	-
0007	DISCOVERED_ATTACK	0056	black	28	Discovered attack at move 28	bh7	Be4	qf5d7	1	0	-
0007	DISCOVERED_ATTACK	0059	white	30	Discovered attack at move 30	Qg3	pg7	Pg6f7	1	0	-
0007	DISCOVERED_ATTACK	0065	white	33	Discovered attack at move 33	Qg3	pg7	Ng6e7	1	0	-
0007	OVERLOADED_PIECE	0020	black	10	Overloaded piece at move 10	Pd3	Bc4	-	0	0	-
0007	OVERLOADED_PIECE	0020	black	10	Overloaded piece at move 10	Pd3	Pe4	-	0	0	-
0007	OVERLOADED_PIECE	0051	white	26	Overloaded piece at move 26	pg7	ph6	-	0	0	-
0007	OVERLOADED_PIECE	0051	white	26	Overloaded piece at move 26	pg7	qf6	-	0	0	-
0008	CHECKMATE	0110	black	55	Checkmate at move 55	qg7	Kh6	qg3g7	0	1	-
0008	DISCOVERED_ATTACK	0021	white	11	Discovered attack at move 11	Bc1	ph6	Nd2f1	1	0	-
0008	DISCOVERED_ATTACK	0034	black	17	Discovered attack at move 17	bb7	Pe4	nc6b8	1	0	-
0008	DISCOVERED_ATTACK	0035	white	18	Discovered attack at move 18	Be3	pb6	Pd4e5	1	0	-
0008	DISCOVERED_ATTACK	0035	white	18	Discovered attack at move 18	Qd2	pd6	Pd4e5	1	0	-
0008	DISCOVERED_ATTACK	0036	black	18	Discovered attack at move 18	rd8	Qd2	pd6e5	1	0	-
0008	DISCOVERED_ATTACK	0037	white	19	Discovered attack at move 19	Rd1	rd8	Qd2c2	1	0	-
0008	DISCOVERED_ATTACK	0053	white	27	Discovered attack at move 27	Bb3	pf7	Pc4c5	1	0	-
0008	DISCOVERED_ATTACK	0054	black	27	Discovered attack at move 27	qe7	Pc5	nd6b5	1	0	-
0008	DISCOVERED_ATTACK	0054	black	27	Discovered attack at move 27	rd8	Nd2	nd6b5	1	0	-
0008	DISCOVERED_ATTACK	0055	white	28	Discovered attack at move 28	Qc2	pc7	Pc5b6	1	0	-
0008	DISCOVERED_ATTACK	0064	black	32	Discovered attack at move 32	re7	Pe4	pe5d4	1	0	-
0008	DISCOVERED_ATTACK	0066	black	33	Discovered attack at move 33	bg7	Pe5	nf6d7	1	0	-
0008	DISCOVERED_ATTACK	0070	black	35	Discovered attack at move 35	rf8	Pf2	pf7e6	1	0	-
0008	DISCOVERED_ATTACK	0073	white	37	Discovered attack at move 37	Rd1	pd4	Nd2e4	1	0	-
0008	DISCOVERED_ATTACK	0096	black	48	Discovered attack at move 48	qe5	Ng3	rf4f8	1	0	-
0009	DISCOVERED_ATTACK	0014	black	7	Discovered attack at move 7	bf8	Na3	pc5d4	1	0	-
0009	DISCOVERED_ATTACK	0031	white	16	Discovered attack at move 16	Re1	pe6	Be4c2	1	0	-
0009	DISCOVERED_ATTACK	0042	black	21	Discovered attack at move 21	rd8	Nd4	bd6e5	1	0	-
0009	DISCOVERED_ATTACK	0043	white	22	Discovered attack at move 22	Re1	be5	Qe2g4	1	0	-
0009	DISCOVERED_ATTACK	0062	black	31	Discovered attack at move 31	rd8	Nd4	bd5c4	1	0	-
0009	DISCOVERED_ATTACK	0067	white	34	Discovered attack at move 34	Rd1	rd8	Nd4c6	1	0	-
0009	DISCOVERED_ATTACK	0073	white	37	Discovered attack at move 37	Qh4	bc4	Be4f3	1	0	-
0009	DISCOVERED_ATTACK	0085	white	43	Discovered attack at move 43	Qc7	pf7	Rd7d1	1	0	-
0009	DISCOVERED_ATTACK	0090	black	45	Discovered attack at move 45	qf6	Pc3	pe5e4	1	0	-
0010	DISCOVERED_ATTACK	0019	white	10	Discovered attack at move 10	Bc1	ph6	Nd2f1	1	0	-
0010	DISCOVERED_ATTACK	0028	black	14	Discovered attack at move 14	bb7	Pe4	nc6a5	1	0	-
0010	DISCOVERED_ATTACK	0031	white	16	Discovered attack at move 16	Be3	pc5	Pd4d5	1	0	-
0010	DISCOVERED_ATTACK	0072	black	36	Discovered attack at move 36	rg8	Pg2	pg6h5	1	0	-
0010	DISCOVERED_ATTACK	0076	black	38	Discovered attack at move 38	ra8	Pa6	pa7b6	1	0	-
0010	DISCOVERED_ATTACK	0101	white	51	Discovered attack at move 51	Qf3	pf6	Nf5h4	1	0	-
0010	DISCOVERED_ATTACK	0103	white	52	Discovered attack at move 52	Rh1	ph6	Nh4g6	1	0	-
0010	DISCOVERED_ATTACK	0113	white	57	Discovered attack at move 57	Qh4	ph6	Bh5e2	1	0	-
0010	DISCOVERED_ATTACK	0124	black	62	Discovered attack at move 62	rg5	Pd5	pe5e4	1	0	-
0010	DISCOVERED_ATTACK	0128	black	64	Discovered attack at move 64	qf8	Pf2	bf6d4	1	0	-
0010	DISCOVERED_ATTACK	0136	black	68	Discovered attack at move 68	qf8	Rc8	be8h5	1	0	-
0010	DISCOVERED_ATTACK	0156	black	78	Discovered attack at move 78	bb3	Pd5	pc4c3	1	0	-
0011	DISCOVERED_ATTACK	0026	black	13	Discovered attack at move 13	bb7	Ne4	nc6e5	1	0	-
0011	DISCOVERED_ATTACK	0047	white	24	Discovered attack at move 24	Qf4	pd4	Ne4g3	1	0	-
0011	DISCOVERED_ATTACK	0047	white	24	Discovered attack at move 24	Re1	re5	Ne4g3	1	0	-
0011	DISCOVERED_ATTACK	0067	white	34	Discovered attack at move 34	Qd8	pd4	Bd5e4	1	0	-
0012	DISCOVERED_ATTACK	0040	black	20	Discovered attack at move 20	bd7	Pa4	nc6e7	1	0	-
0012	DISCOVERED_ATTACK	0067	white	34	Discovered attack at move 34	Bd2	pa5	Qc3c6	1	0	-
0013	DISCOVERED_ATTACK	0020	black	10	Discovered attack at move 10	qc7	Bc1	pc5d4	1	0	-
0013	DISCOVERED_ATTACK	0039	white	20	Discovered attack at move 20	Rc2	nc6	Nc4d2	1	0	-
0014	DISCOVERED_ATTACK	0028	black	14	Discovered attack at move 14	rf8	Nf3	qf7e7	1	0	-
0014	DISCOVERED_ATTACK	0033	white	17	Discovered attack at move 17	Qc2	pc6	Pc4d5	1	0	-
0014	DISCOVERED_ATTACK	0079	white	40	Discovered attack at move 40	Qe8	pe6	Re7g7	1	0	-
0014	DISCOVERED_ATTACK	0106	black	53	Discovered attack at move 53	qh6	Qe6	kg6h7	1	0	-
0015	DISCOVERED_ATTACK	0024	black	12	Discovered attack at move 12	bg7	Nc3	nf6g4	1	0	-
0015	DISCOVERED_ATTACK	0057	white	29	Discovered attack at move 29	Bc3	bg7	Pe5d6	1	0	-
0015	DISCOVERED_ATTACK	0057	white	29	Discovered attack at move 29	Re3	pe7	Pe5d6	1	0	-
0015	DISCOVERED_ATTACK	0063	white	32	Discovered attack at move 32	Qh4	rf6	Ng5f3	1	0	-
0015	DISCOVERED_ATTACK	0066	black	33	Discovered attack at move 33	rb7	Pe7	qd7d6	1	0	-
0015	DISCOVERED_ATTACK	0069	white	35	Discovered attack at move 35	Qf2	pc5	Re3e7	1	0	-
0016	DISCOVERED_ATTACK	0028	black	14	Discovered attack at move 14	rf8	Nf3	qf7e7	1	0	-
0016	DISCOVERED_ATTACK	0039	white	20	Discovered attack at move 20	Qc2	ng6	Rd3e3	1	0	-
0016	DISCOVERED_ATTACK	0042	black	21	Discovered attack at move 21	bd6	Ph2	rf4g4	1	0	-
0016	DISCOVERED_ATTACK	0042	black	21	Discovered attack at move 21	qf7	Nf3	rf4g4	1	0	-
0016	DISCOVERED_ATTACK	0046	black	23	Discovered attack at move 23	qf7	Nh5	ng6f4	1	0	-
0016	DISCOVERED_ATTACK	0050	black	25	Discovered attack at move 25	rf8	Pf2	nf4g6	1	0	-
0016	DISCOVERED_ATTACK	0057	white	29	Discovered attack at move 29	Qc2	pc6	Pc4d5	1	0	-
0016	DISCOVERED_ATTACK	0065	white	33	Discovered attack at move 33	Re6	ph6	Bg6c2	1	0	-
0016	DISCOVERED_ATTACK	0066	black	33	Discovered attack at move 33	rf8	Pf2	bf4c7	1	0	-
0016	DISCOVERED_ATTACK	0079	white	40	Discovered attack at move 40	Qe4	pb7	Rd5d7	1	0	-
0016	DISCOVERED_ATTACK	0088	black	44	Discovered attack at move 44	bd4	Rg7	rf6f4	1	0	-
0017	DISCOVERED_ATTACK	0016	black	8	Discovered attack at move 8	qc7	Nc3	nc6d4	1	0	-
0017	DISCOVERED_ATTACK	0030	black	15	Discovered attack at move 15	be7	Pg5	nf6d7	1	0	-
0017	DISCOVERED_ATTACK	0034	black	17	Discovered attack at move 17	be7	Pa3	pd6e5	1	0	-
0017	DISCOVERED_ATTACK	0037	white	19	Discovered attack at move 19	Qd2	pb4	Nc3d5	1	0	-
0017	DISCOVERED_ATTACK	0038	black	19	Discovered attack at move 19	qc7	Pc2	bc6d5	1	0	-
0017	DISCOVERED_ATTACK	0043	white	22	Discovered attack at move 22	Rd1	rd7	Qd5a8	1	0	-
0017	DISCOVERED_ATTACK	0078	black	39	Discovered attack at move 39	rc8	Pc2	bc5b4	1	0	-
0017	DISCOVERED_ATTACK	0083	white	42	Discovered attack at move 42	Re2	pe5	Pe4f5	1	0	-
0017	DISCOVERED_ATTACK	0086	black	43	Discovered attack at move 43	rc8	Pc3	bc5e7	1	0	-
0017	OVERLOADED_PIECE	0020	black	10	Overloaded piece at move 10	Be3	Pf4	-	0	0	-
0017	OVERLOADED_PIECE	0020	black	10	Overloaded piece at move 10	Be3	Qd4	-	0	0	-
0018	CHECKMATE	0160	black	80	Checkmate at move 80	re8	Kd8	re7e8	0	1	-
0018	CROSS_PIN	0052	black	26	Cross-pin detected at move 26	bb6	Pd4	-	0	0	-
0018	CROSS_PIN	0060	black	30	Cross-pin detected at move 30	bc5	Pd4	-	0	0	-
0018	DISCOVERED_ATTACK	0028	black	14	Discovered attack at move 14	rf8	Nf3	qf7e7	1	0	-
0018	DISCOVERED_ATTACK	0050	black	25	Discovered attack at move 25	rd8	Pd4	pd5c4	1	0	-
0018	DISCOVERED_ATTACK	0059	white	30	Discovered attack at move 30	Re3	pe6	Ne4c5	1	0	-
0018	DISCOVERED_ATTACK	0067	white	34	Discovered attack at move 34	Bb1	qf5	Qc2b3	1	0	-
0018	DISCOVERED_ATTACK	0070	black	35	Discovered attack at move 35	qf6	Pf2	rf4d4	1	0	-
0018	DISCOVERED_ATTACK	0087	white	44	Discovered attack at move 44	Qe4	pe6	Ne5g6	1	0	-
0018	DISCOVERED_ATTACK	0089	white	45	Discovered attack at move 45	Rg4	pg7	Ng6e5	1	0	-
0018	DISCOVERED_ATTACK	0093	white	47	Discovered attack at move 47	Rg4	rd4	Qe4c2	1	0	-
0018	DISCOVERED_ATTACK	0096	black	48	Discovered attack at move 48	rf6	Pf2	nf5d4	1	0	-
0018	DISCOVERED_ATTACK	0099	white	50	Discovered attack at move 50	Rg4	nd4	Qe4b1	1	0	-
0018	DISCOVERED_ATTACK	0107	white	54	Discovered attack at move 54	Re2	pe6	Ne5c6	1	0	-
0018	DISCOVERED_ATTACK	0144	black	72	Discovered attack at move 72	bb3	Kd5	rc4f4	1	0	-
0018	DISCOVERED_CHECK	0144	black	72	Discovered check at move 72	bb3	Kd5	rc4f4	1	0	-
0019	DISCOVERED_ATTACK	0014	black	7	Discovered attack at move 7	bf8	Na3	pc5d4	1	0	-
0019	DISCOVERED_ATTACK	0033	white	17	Discovered attack at move 17	Bd3	pa6	Pc4c5	1	0	-
0019	DISCOVERED_ATTACK	0055	white	28	Discovered attack at move 28	Rd1	nd5	Rd4c4	1	0	-
0019	DISCOVERED_ATTACK	0060	black	30	Discovered attack at move 30	rd8	Rd1	nd5f6	1	0	-
0019	DISCOVERED_ATTACK	0065	white	33	Discovered attack at move 33	Qe2	pe6	Ne5c4	1	0	-
0019	DISCOVERED_ATTACK	0069	white	35	Discovered attack at move 35	Qe2	rb5	Nc4e5	1	0	-
0019	DISCOVERED_ATTACK	0079	white	40	Discovered attack at move 40	Qe2	pe6	Ne5c4	1	0	-
0019	DISCOVERED_ATTACK	0101	white	51	Discovered attack at move 51	Rg4	ra4	Nc4e5	1	0	-
0019	DISCOVERED_ATTACK	0103	white	52	Discovered attack at move 52	Qb2	pg7	Ne5g4	1	0	-
0019	DISCOVERED_ATTACK	0104	black	52	Discovered attack at move 52	qf8	Pa3	pc5c4	1	0	-
0020	DISCOVERED_ATTACK	0028	black	14	Discovered attack at move 14	rf8	Nf3	qf7e7	1	0	-
0020	DISCOVERED_ATTACK	0043	white	22	Discovered attack at move 22	Re1	pe6	Be2d3	1	0	-
0020	DISCOVERED_ATTACK	0049	white	25	Discovered attack at move 25	Re1	pe6	Be4g6	1	0	-
0020	DISCOVERED_ATTACK	0053	white	27	Discovered attack at move 27	Re1	pe6	Be4g6	1	0	-
0021	DISCOVERED_ATTACK	0023	white	12	Discovered attack at move 12	Bb2	pe5	Nc3d5	1	0	-
0021	DISCOVERED_ATTACK	0038	black	19	Discovered attack at move 19	qd7	Pb5	nc6d8	1	0	-
0021	DISCOVERED_ATTACK	0050	black	25	Discovered attack at move 25	bg7	Bc3	pe5f4	1	0	-
0021	DISCOVERED_ATTACK	0050	black	25	Discovered attack at move 25	re8	Pe4	pe5f4	1	0	-
0021	DISCOVERED_ATTACK	0066	black	33	Discovered attack at move 33	qh7	Be4	rf5f2	1	0	-
0022	CHECKMATE	0105	white	53	Checkmate at move 53	Rh6	kh7	Rg6h6	0	1	-
0022	DISCOVERED_ATTACK	0023	white	12	Discovered attack at move 12	Bc1	ph6	Nd2f1	1	0	-
0022	DISCOVERED_ATTACK	0032	black	16	Discovered attack at move 16	re8	Pe4	pe5d4	1	0	-
0022	DISCOVERED_ATTACK	0034	black	17	Discovered attack at move 17	bb7	Pe4	nc6b4	1	0	-
0022	DISCOVERED_ATTACK	0054	black	27	Discovered attack at move 27	re8	Pe4	qe7f8	1	0	-
0022	DISCOVERED_ATTACK	0086	black	43	Discovered attack at move 43	qg7	Rc3	pf6f5	1	0	-
0022	DISCOVERED_ATTACK	0095	white	48	Discovered attack at move 48	Rg3	pg6	Ng5f7	1	0	-
0023	DISCOVERED_ATTACK	0016	black	8	Discovered attack at move 8	qd8	Pd4	nd5c3	1	0	-
0023	DISCOVERED_ATTACK	0027	white	14	Discovered attack at move 14	Bd3	ph7	Pe4d5	1	0	-
0023	DISCOVERED_ATTACK	0027	white	14	Discovered attack at move 14	Qe2	be7	Pe4d5	1	0	-
0023	DISCOVERED_ATTACK	0057	white	29	Discovered attack at move 29	Qb1	pb5	Bb2c1	1	0	-
0023	DISCOVERED_ATTACK	0083	white	42	Discovered attack at move 42	Qf3	bf6	Bf4e3	1	0	-
0024	DISCOVERED_ATTACK	0028	black	14	Discovered attack at move 14	rf8	Nf3	qf7e7	1	0	-
0024	DISCOVERED_ATTACK	0037	white	19	Discovered attack at move 19	Qc2	ng6	Rd3e3	1	0	-
0024	DISCOVERED_ATTACK	0044	black	22	Discovered attack at move 22	rf6	Pf2	nf4e2	1	0	-
0024	DISCOVERED_ATTACK	0046	black	23	Discovered attack at move 23	qf7	Pf2	rf6g6	1	0	-
0024	DISCOVERED_ATTACK	0054	black	27	Discovered attack at move 27	qf7	Nh5	rg6g3	1	0	-
0024	DISCOVERED_ATTACK	0068	black	34	Discovered attack at move 34	be8	Nh5	qg6h7	1	0	-
0025	DISCOVERED_ATTACK	0020	black	10	Discovered attack at move 10	qc7	Bc1	pc5d4	1	0	-
0025	DISCOVERED_ATTACK	0042	black	21	Discovered attack at move 21	ra8	Pa2	pa4b3	1	0	-
0025	DISCOVERED_ATTACK	0049	white	25	Discovered attack at move 25	Rc2	nc6	Nc4d2	1	0	-
0025	DISCOVERED_ATTACK	0069	white	35	Discovered attack at move 35	Rc2	ra2	Bb2c3	1	0	-
0025	DISCOVERED_ATTACK	0070	black	35	Discovered attack at move 35	rd8	Pd3	pd4c3	1	0	-
0026	DISCOVERED_ATTACK	0028	black	14	Discovered attack at move 14	rf8	Nf3	qf7e7	1	0	-
0026	DISCOVERED_ATTACK	0039	white	20	Discovered attack at move 20	Re1	pe6	Be2d3	1	0	-
0026	DISCOVERED_ATTACK	0044	black	22	Discovered attack at move 22	rf6	Pf2	bf4e5	1	0	-
0026	DISCOVERED_ATTACK	0050	black	25	Discovered attack at move 25	rd8	Pd4	bd7e8	1	0	-
0026	DISCOVERED_ATTACK	0054	black	27	Discovered attack at move 27	qf7	Pf2	rf4e4	1	0	-
0026	DISCOVERED_ATTACK	0056	black	28	Discovered attack at move 28	qf7	Rc4	pe6e5	1	0	-
0026	DISCOVERED_ATTACK	0083	white	42	Discovered attack at move 42	Qd2	ph6	Ne3g4	1	0	-
0026	DISCOVERED_ATTACK	0083	white	42	Discovered attack at move 42	Re1	be4	Ne3g4	1	0	-
0026	DISCOVERED_ATTACK	0084	black	42	Discovered attack at move 42	qd4	Ng4	be4f5	1	0	-
0026	DISCOVERED_ATTACK	0087	white	44	Discovered attack at move 44	Re1	re8	Ne5f3	1	0	-
0026	DISCOVERED_ATTACK	0112	black	56	Discovered attack at move 56	ba8	Ne4	qc6c7	1	0	-
0027	CROSS_PIN	0015	white	8	Cross-pin detected at move 8	Bf4	pe5	-	0	0	-
0027	DISCOVERED_ATTACK	0013	white	7	Discovered attack at move 7	Qe2	pe5	Pe4d5	1	0	-
0027	DISCOVERED_ATTACK	0014	black	7	Discovered attack at move 7	qc7	Pc2	pc6d5	1	0	-
0027	DISCOVERED_ATTACK	0024	black	12	Discovered attack at move 12	bg7	Nc3	pe5f4	1	0	-
0027	DISCOVERED_ATTACK	0031	white	16	Discovered attack at move 16	Bg2	pb7	Nf3d4	1	0	-
0027	DISCOVERED_ATTACK	0033	white	17	Discovered attack at move 17	Re1	ne7	Qe2g4	1	0	-
0027	DISCOVERED_ATTACK	0055	white	28	Discovered attack at move 28	Bg2	nc6	Rf3f8	1	0	-
0027	OVERLOADED_PIECE	0037	white	19	Overloaded piece at move 19	qb4	bc3	-	0	0	-
0027	OVERLOADED_PIECE	0037	white	19	Overloaded piece at move 19	qb4	pf4	-	0	0	-
0028	DISCOVERED_ATTACK	0046	black	23	Discovered attack at move 23	rf6	Nf3	bf4c7	1	0	-
0028	DISCOVERED_ATTACK	0069	white	35	Discovered attack at move 35	Rd2	pd5	Bd3b1	1	0	-
0028	DISCOVERED_ATTACK	0074	black	37	Discovered attack at move 37	rb5	Pb2	qb4c5	1	0	-
0028	DISCOVERED_ATTACK	0077	white	39	Discovered attack at move 39	Rd2	pd5	Qd3h7	1	0	-
0028	DISCOVERED_ATTACK	0089	white	45	Discovered attack at move 45	Qg6	rc2	Pf5f6	1	0	-
0028	DISCOVERED_ATTACK	0099	white	50	Discovered attack at move 50	Qd4	rf6	Re5a5	1	0	-
0028	DISCOVERED_ATTACK	0099	white	50	Discovered attack at move 50	Re4	pe6	Re5a5	1	0	-
0029	DISCOVERED_ATTACK	0034	black	17	Discovered attack at move 17	bg7	Pd4	pf6f5	1	0	-
0030	DISCOVERED_ATTACK	0016	black	8	Discovered attack at move 8	bg7	Pd4	nf6d5	1	0	-
0030	DISCOVERED_ATTACK	0041	white	21	Discovered attack at move 21	Qe2	pe6	Ne3f1	1	0	-
0030	DISCOVERED_ATTACK	0053	white	27	Discovered attack at move 27	Re1	pe6	Qe2d3	1	0	-
0030	DISCOVERED_ATTACK	0061	white	31	Discovered attack at move 31	Qd3	pd5	Pd4e5	1	0	-
0030	DISCOVERED_ATTACK	0063	white	32	Discovered attack at move 32	Bc2	ph7	Qd3d1	1	0	-
0030	DISCOVERED_ATTACK	0064	black	32	Discovered attack at move 32	bg7	Pc3	ne5c4	1	0	-
0030	DISCOVERED_ATTACK	0064	black	32	Discovered attack at move 32	re8	Re1	ne5c4	1	0	-
0030	DISCOVERED_ATTACK	0074	black	37	Discovered attack at move 37	bg7	Pc3	ne5f3	1	0	-
0030	DISCOVERED_ATTACK	0074	black	37	Discovered attack at move 37	re8	Ne3	ne5f3	1	0	-
0031	DISCOVERED_ATTACK	0027	white	14	Discovered attack at move 14	Bb2	nf6	Nc3d5	1	0	-
0031	DISCOVERED_ATTACK	0028	black	14	Discovered attack at move 14	bg7	Bb2	nf6d5	1	0	-
0031	DISCOVERED_ATTACK	0035	white	18	Discovered attack at move 18	Bf3	pb7	Qd5d4	1	0	-
0031	DISCOVERED_ATTACK	0037	white	19	Discovered attack at move 19	Rd1	pd6	Qd4a7	1	0	-
0032	DISCOVERED_ATTACK	0019	white	10	Discovered attack at move 10	Re1	pe7	Pe5d6	1	0	-
